RowNumber,Exited,P_hat
1361,0,0.079774053
1362,0,0.035331169
1363,0,0.162953585
1364,0,0.026980808
1365,0,0.133911187
1366,1,0.25614742
1367,0,0.192460639
1368,1,0.212267053
1369,0,0.050793251
1370,1,0.285336164
1371,0,0.089725687
1372,0,0.362642519
1373,0,0.053426471
1374,1,0.61393011
1375,0,0.281394758
1376,0,0.061522301
1377,1,0.083630012
1378,0,0.162018952
1379,0,0.088104743
1380,0,0.147914881
1381,0,0.18432883
1382,1,0.20711734
1383,0,0.265396385
1384,0,0.044267853
1385,1,0.419416232
1386,0,0.093196426
1387,0,0.097716286
1388,0,0.377502211
1389,1,0.151181921
1390,1,0.603332341
1391,0,0.099947547
1392,1,0.201354662
1393,0,0.239669348
1394,0,0.199088304
1395,0,0.04120083
1396,0,0.206292787
1397,1,0.180572554
1398,1,0.354349279
1399,1,0.209106041
1400,0,0.130425779
1401,0,0.050055232
1402,0,0.2886596
1403,0,0.101065724
1404,0,0.03958311
1405,1,0.338450716
1406,1,0.433177675
1407,0,0.029949931
1408,0,0.440051041
1409,0,0.083348518
1410,0,0.351220329
1411,1,0.779682085
1412,0,0.128983307
1413,0,0.13297573
1414,0,0.210962849
1415,0,0.157426897
1416,0,0.063792355
1417,0,0.154451243
1418,0,0.095012897
1419,0,0.508105103
1420,0,0.197266268
1421,0,0.114860333
1422,0,0.26554037
1423,0,0.085903328
1424,0,0.086649858
1425,1,0.349591598
1426,0,0.157227204
1427,0,0.320319473
1428,1,0.772340183
1429,0,0.198991958
1430,0,0.054052961
1431,0,0.062305559
1432,0,0.268538934
1433,0,0.140632871
1434,0,0.300121469
1435,0,0.339439852
1436,0,0.19210397
1437,0,0.079392771
1438,0,0.052182427
1439,1,0.661952464
1440,0,0.384551724
1441,1,0.353063501
1442,0,0.082794816
1443,0,0.186730592
1444,1,0.265563891
1445,0,0.079950739
1446,0,0.121435571
1447,0,0.057813418
1448,1,0.228595216
1449,1,0.627493936
1450,0,0.25326579
1451,1,0.132967609
1452,0,0.08155377
1453,1,0.101562134
1454,0,0.219155045
1455,1,0.098465942
1456,0,0.115599636
1457,0,0.067449341
1458,0,0.26496666
1459,0,0.033252473
1460,1,0.538667056
1461,0,0.026095822
1462,0,0.108301996
1463,1,0.539954918
1464,0,0.077661014
1465,0,0.093584507
1466,0,0.195312901
1467,0,0.174915068
1468,0,0.41491423
1469,1,0.32223843
1470,1,0.580280419
1471,0,0.15182375
1472,0,0.136661567
1473,0,0.055476654
1474,0,0.120617768
1475,0,0.122270397
1476,0,0.064557545
1477,0,0.047127975
1478,0,0.049708645
1479,1,0.404706082
1480,0,0.092694686
1481,0,0.044169372
1482,0,0.133741141
1483,0,0.033427215
1484,0,0.057001021
1485,0,0.041718798
1486,1,0.328910946
1487,0,0.09797902
1488,1,0.259081527
1489,1,0.0945274
1490,0,0.129481009
1491,0,0.120416803
1492,1,0.570877902
1493,1,0.266240276
1494,0,0.140907903
1495,0,0.142019246
1496,0,0.395992907
1497,0,0.13554967
1498,0,0.144326864
1499,0,0.095060166
1500,0,0.049244687
1501,1,0.174725287
1502,0,0.069105755
1503,0,0.310596891
1504,1,0.311654101
1505,0,0.082810223
1506,1,0.527098887
1507,0,0.057116732
1508,0,0.580998458
1509,0,0.045355499
1510,0,0.193922444
1511,0,0.061521253
1512,0,0.218282043
1513,0,0.049909395
1514,0,0.201040575
1515,0,0.07088148
1516,0,0.071424726
1517,0,0.269792923
1518,0,0.181060398
1519,0,0.172715839
1520,1,0.507523936
1521,1,0.316121596
1522,0,0.048240857
1523,0,0.098520805
1524,0,0.061218252
1525,0,0.108567977
1526,0,0.158407496
1527,0,0.096284536
1528,0,0.281185371
1529,0,0.059443871
1530,0,0.049800119
1531,0,0.054195474
1532,0,0.042390196
1533,0,0.169441968
1534,0,0.106984444
1535,1,0.380672077
1536,0,0.078950824
1537,0,0.142071113
1538,0,0.039037709
1539,0,0.112084665
1540,0,0.077465456
1541,0,0.058485758
1542,0,0.32214013
1543,0,0.097317406
1544,0,0.438265531
1545,0,0.074722742
1546,0,0.289016653
1547,0,0.385109179
1548,0,0.068940293
1549,0,0.01907984
1550,1,0.33311661
1551,0,0.233027236
1552,0,0.185818307
1553,0,0.04088
1554,0,0.112354245
1555,0,0.055385024
1556,1,0.13583548
1557,0,0.036365166
1558,1,0.156469203
1559,0,0.103082044
1560,0,0.174436956
1561,0,0.523583804
1562,0,0.179636361
1563,1,0.08360133
1564,0,0.147787136
1565,0,0.483070465
1566,0,0.148084965
1567,0,0.429425844
1568,1,0.40516152
1569,0,0.082311176
1570,1,0.552991
1571,1,0.223895418
1572,0,0.078834984
1573,1,0.385318388
1574,0,0.098505423
1575,0,0.050613745
1576,0,0.055666021
1577,0,0.12365298
1578,0,0.023739711
1579,0,0.099065968
1580,0,0.170070316
1581,0,0.09574575
1582,0,0.183617633
1583,0,0.07205016
1584,1,0.257837159
1585,0,0.109035494
1586,0,0.057275675
1587,0,0.149589918
1588,0,0.077693347
1589,0,0.28736089
1590,0,0.125087846
1591,0,0.288274882
1592,0,0.054207112
1593,0,0.122401345
1594,0,0.06763405
1595,0,0.11010577
1596,0,0.134455561
1597,0,0.173032393
1598,0,0.046213347
1599,1,0.63930006
1600,0,0.152048073
1601,0,0.118722766
1602,0,0.414271501
1603,1,0.327260755
1604,0,0.206058037
1605,0,0.079660909
1606,0,0.131799834
1607,0,0.50209727
1608,0,0.255057978
1609,0,0.307835529
1610,0,0.24430834
1611,0,0.035407892
1612,1,0.625621292
1613,1,0.326082496
1614,0,0.07305692
1615,0,0.436722459
1616,0,0.07611486
1617,0,0.174227086
1618,0,0.10111601
1619,0,0.084488702
1620,0,0.017645918
1621,0,0.190398509
1622,1,0.073759718
1623,0,0.126402511
1624,0,0.157631327
1625,0,0.093416615
1626,0,0.19586519
1627,1,0.045925485
1628,0,0.132619303
1629,0,0.044715366
1630,1,0.228542728
1631,1,0.397079145
1632,1,0.258406877
1633,0,0.125810669
1634,0,0.123998547
1635,0,0.028311139
1636,0,0.093973993
1637,0,0.202679519
1638,0,0.156214778
1639,0,0.14323309
1640,0,0.098686033
1641,0,0.32744549
1642,0,0.397501811
1643,0,0.259443475
1644,0,0.240801829
1645,0,0.081136559
1646,0,0.546150354
1647,1,0.687452636
1648,0,0.122627748
1649,0,0.483075098
1650,0,0.157015684
1651,0,0.10438635
1652,1,0.045035258
1653,0,0.282156561
1654,1,0.513251287
1655,0,0.099241818
1656,0,0.418222458
1657,0,0.241356744
1658,1,0.686434231
1659,0,0.111038128
1660,0,0.06595012
1661,0,0.251174262
1662,0,0.097578761
1663,0,0.160467694
1664,1,0.498499811
1665,0,0.131187718
1666,0,0.09151389
1667,1,0.347401369
1668,0,0.136397397
1669,0,0.057511351
1670,0,0.078910967
1671,1,0.087903278
1672,0,0.177505256
1673,0,0.209301866
1674,0,0.116862556
1675,1,0.272731853
1676,0,0.083716843
1677,1,0.24065051
1678,0,0.20985154
1679,0,0.092640527
1680,0,0.357897599
1681,0,0.078194052
1682,0,0.05551796
1683,0,0.249243056
1684,0,0.134175313
1685,0,0.12935375
1686,1,0.206862555
1687,0,0.043005717
1688,0,0.064303662
1689,0,0.109653299
1690,1,0.11991371
1691,0,0.060695639
1692,0,0.033668504
1693,0,0.069139914
1694,0,0.069961062
1695,0,0.072232235
1696,0,0.110565261
1697,0,0.379699361
1698,0,0.103148856
1699,0,0.566610816
1700,0,0.305416896
1701,0,0.12635327
1702,1,0.082180326
1703,0,0.045366292
1704,0,0.397244919
1705,0,0.068477039
1706,0,0.072286714
1707,0,0.150340456
1708,0,0.226843943
1709,0,0.395496048
1710,0,0.026490153
1711,0,0.09070967
1712,0,0.07223941
1713,0,0.140665325
1714,0,0.264196006
1715,0,0.445074086
1716,0,0.173041553
1717,0,0.03309769
1718,1,0.243311939
1719,0,0.095610234
1720,0,0.261321641
1721,0,0.147974061
1722,0,0.222994884
1723,0,0.074979285
1724,0,0.171996354
1725,0,0.1985406
1726,0,0.210420398
1727,0,0.138313069
1728,0,0.072036817
1729,0,0.285463481
1730,0,0.054312758
1731,0,0.034412907
1732,0,0.29981403
1733,0,0.338086051
1734,0,0.092256749
1735,0,0.074525627
1736,0,0.115242306
1737,0,0.332131288
1738,0,0.051577765
1739,0,0.206580992
1740,0,0.064756016
1741,0,0.341056318
1742,0,0.032203847
1743,1,0.753529545
1744,0,0.069546204
1745,0,0.112073899
1746,0,0.133883424
1747,1,0.33626034
1748,0,0.270540525
1749,1,0.28526226
1750,1,0.229222995
1751,0,0.157887055
1752,0,0.116660631
1753,0,0.512913176
1754,0,0.107197062
1755,0,0.235192323
1756,1,0.22279609
1757,0,0.070550405
1758,1,0.27124796
1759,0,0.328859557
1760,0,0.109415749
1761,1,0.082768064
1762,1,0.247851829
1763,0,0.094858553
1764,0,0.182817055
1765,0,0.062949024
1766,0,0.172173764
1767,0,0.065482277
1768,0,0.138868104
1769,0,0.096075436
1770,0,0.154650831
1771,1,0.255809824
1772,0,0.078699381
1773,0,0.067541251
1774,0,0.163770775
1775,0,0.106458197
1776,0,0.29519643
1777,0,0.136946493
1778,0,0.15036844
1779,0,0.147202515
1780,0,0.119916258
1781,0,0.085233468
1782,0,0.197742792
1783,1,0.24010581
1784,0,0.080254749
1785,0,0.06433589
1786,0,0.153912996
1787,1,0.12719761
1788,1,0.091142078
1789,0,0.135195368
1790,0,0.070854874
1791,0,0.786144038
1792,0,0.206360394
1793,0,0.088452157
1794,0,0.066382616
1795,0,0.128642149
1796,0,0.188063264
1797,0,0.184672113
1798,1,0.445203601
1799,1,0.457732738
1800,0,0.072389493
1801,0,0.290318029
1802,0,0.048747049
1803,0,0.121273983
1804,0,0.163244859
1805,0,0.05829037
1806,0,0.299632232
1807,0,0.127949652
1808,1,0.170745579
1809,0,0.1542198
1810,0,0.232183317
1811,0,0.408920236
1812,0,0.035972677
1813,0,0.339304259
1814,0,0.114649902
1815,0,0.094589612
1816,0,0.05218363
1817,0,0.123751243
1818,0,0.438623031
1819,0,0.047417943
1820,0,0.103369287
1821,0,0.026310679
1822,0,0.119125863
1823,0,0.069196612
1824,1,0.504160185
1825,0,0.106975047
1826,1,0.443865053
1827,0,0.058431706
1828,1,0.043511051
1829,0,0.137566384
1830,1,0.436097018
1831,0,0.051610856
1832,0,0.070846538
1833,0,0.05585071
1834,1,0.239328028
1835,0,0.177514188
1836,0,0.143790687
1837,0,0.028223189
1838,1,0.458631198
1839,1,0.398969433
1840,0,0.193189811
1841,0,0.105080492
1842,0,0.259421034
1843,0,0.060736467
1844,0,0.265376004
1845,0,0.161633707
1846,1,0.042775252
1847,0,0.149352696
1848,1,0.126234495
1849,0,0.19986006
1850,0,0.120465644
1851,0,0.146647961
1852,0,0.264662122
1853,0,0.068578659
1854,0,0.332348063
1855,1,0.417538148
1856,1,0.187940987
1857,1,0.189297438
1858,0,0.077099455
1859,0,0.216576191
1860,0,0.035140085
1861,0,0.060876245
1862,0,0.231960593
1863,1,0.28570479
1864,0,0.078177084
1865,0,0.120983834
1866,0,0.049700565
1867,0,0.502260014
1868,0,0.087156363
1869,0,0.057970923
1870,0,0.257120921
1871,0,0.097846005
1872,0,0.18078636
1873,0,0.147877581
1874,0,0.496525847
1875,0,0.067044044
1876,0,0.049645599
1877,1,0.118287257
1878,1,0.392263928
1879,0,0.039774885
1880,0,0.033416277
1881,0,0.401833546
1882,0,0.081246799
1883,0,0.02682284
1884,0,0.052696204
1885,0,0.109322905
1886,0,0.034601148
1887,0,0.079401259
1888,0,0.150826257
1889,0,0.227978588
1890,0,0.042237649
1891,0,0.03430295
1892,0,0.085220988
1893,0,0.33211106
1894,0,0.043726392
1895,0,0.489106029
1896,0,0.056408261
1897,0,0.075017576
1898,0,0.207207159
1899,1,0.301481657
1900,0,0.05238069
1901,0,0.064722129
1902,0,0.28351483
1903,0,0.055226803
1904,0,0.043022042
1905,0,0.590539374
1906,0,0.045977263
1907,0,0.112759453
1908,0,0.437863581
1909,0,0.15871812
1910,0,0.147955063
1911,0,0.107765828
1912,0,0.15866215
1913,1,0.306743072
1914,0,0.075114095
1915,0,0.046652295
1916,0,0.023715921
1917,1,0.547484018
1918,1,0.523543924
1919,0,0.055434852
1920,1,0.17611255
1921,0,0.05169263
1922,1,0.248010483
1923,1,0.141952469
1924,1,0.174977217
1925,0,0.107882255
1926,0,0.049777913
1927,0,0.031995336
1928,0,0.26882571
1929,1,0.655451805
1930,0,0.331610996
1931,0,0.142069623
1932,1,0.155872169
1933,0,0.248912456
1934,0,0.695657821
1935,0,0.198394987
1936,0,0.158469319
1937,0,0.330145252
1938,0,0.11055406
1939,0,0.084911766
1940,0,0.065471195
1941,1,0.35419988
1942,0,0.305372965
1943,0,0.281283542
1944,0,0.341793597
1945,0,0.125603796
1946,1,0.067174616
1947,0,0.10891531
1948,0,0.13232953
1949,0,0.103260543
1950,0,0.173825012
1951,1,0.257537945
1952,1,0.41693367
1953,0,0.063586889
1954,0,0.014317269
1955,0,0.166353751
1956,1,0.53336164
1957,1,0.218081163
1958,1,0.202104796
1959,0,0.184425452
1960,0,0.134744523
1961,0,0.275086376
1962,0,0.116606461
1963,1,0.523602532
1964,0,0.260172113
1965,1,0.299536162
1966,1,0.162575574
1967,0,0.365140139
1968,0,0.021485419
1969,0,0.317726857
1970,0,0.069179408
1971,0,0.319775506
1972,0,0.088083236
1973,0,0.189043186
1974,0,0.160440022
1975,0,0.204693011
1976,0,0.177682235
1977,0,0.21184376
1978,1,0.103914511
1979,0,0.324674096
1980,0,0.034144202
1981,0,0.047934124
1982,0,0.614463186
1983,0,0.103551035
1984,0,0.224782729
1985,0,0.197142691
1986,1,0.414705643
1987,0,0.471935182
1988,1,0.151669377
1989,1,0.42585128
1990,0,0.040150239
1991,0,0.058251049
1992,0,0.129384689
1993,0,0.063568787
1994,1,0.641090599
1995,1,0.375730047
1996,0,0.170150549
1997,1,0.50246493
1998,0,0.091528536
1999,0,0.109773735
2000,0,0.209103055
2001,0,0.245643909
2002,0,0.039783446
2003,0,0.44046582
2004,0,0.101186118
2005,0,0.078344122
2006,1,0.141265137
2007,0,0.136595909
2008,1,0.276303662
2009,0,0.238676676
2010,1,0.46525866
2011,0,0.229578965
2012,0,0.046040875
2013,0,0.482532555
2014,0,0.269544955
2015,0,0.1475675
2016,0,0.245337199
2017,0,0.038392204
2018,0,0.206286423
2019,0,0.175373052
2020,0,0.04380723
2021,0,0.322274198
2022,0,0.167475691
2023,0,0.159796699
2024,0,0.102071594
2025,1,0.247795463
2026,0,0.197195458
2027,0,0.031435398
2028,1,0.562811833
2029,0,0.232482159
2030,0,0.055372752
2031,0,0.044353189
2032,0,0.169321028
2033,1,0.396056075
2034,0,0.154520419
2035,0,0.104746728
2036,0,0.121817737
2037,0,0.05318368
2038,1,0.125935035
2039,1,0.11030033
2040,0,0.670657407
2041,0,0.131963924
2042,0,0.291830433
2043,0,0.265519631
2044,0,0.036423282
2045,0,0.232623368
2046,0,0.128161792
2047,0,0.110279826
2048,0,0.187252045
2049,0,0.243300961
2050,1,0.176827238
2051,1,0.189138082
2052,0,0.261745657
2053,0,0.067580333
2054,1,0.557250665
2055,0,0.058246723
2056,0,0.352155247
2057,1,0.058331683
2058,0,0.081511019
2059,0,0.229241934
2060,0,0.186254752
2061,0,0.171101477
2062,0,0.471892901
2063,0,0.133193408
2064,1,0.43609693
2065,0,0.06958271
2066,0,0.094962161
2067,0,0.140622006
2068,0,0.042075566
2069,1,0.199501213
2070,0,0.075483722
2071,1,0.273267339
2072,0,0.07053878
2073,0,0.041976912
2074,0,0.165418347
2075,1,0.457680515
2076,0,0.207368086
2077,1,0.162733113
2078,0,0.243490648
2079,1,0.324967335
2080,0,0.297729899
2081,1,0.574802251
2082,0,0.108343757
2083,0,0.047276331
2084,0,0.02375528
2085,1,0.291991076
2086,0,0.207123899
2087,0,0.056466358
2088,1,0.48512251
2089,0,0.247443004
2090,0,0.160786022
2091,0,0.134456531
2092,0,0.276142539
2093,1,0.06726461
2094,0,0.237076991
2095,0,0.647713504
2096,0,0.476779594
2097,0,0.080275465
2098,0,0.075267978
2099,1,0.311297422
2100,0,0.255371525
2101,0,0.14527467
2102,0,0.157603911
2103,0,0.145654572
2104,0,0.316710071
2105,0,0.148828815
2106,0,0.055067609
2107,1,0.762857206
2108,0,0.161968044
2109,0,0.695418278
2110,0,0.064094815
2111,1,0.351420084
2112,0,0.055689822
2113,0,0.127459951
2114,0,0.275928237
2115,0,0.096999762
2116,1,0.769565719
2117,0,0.183917406
2118,0,0.031713758
2119,1,0.115495074
2120,0,0.073055613
2121,1,0.495985216
2122,0,0.032662683
2123,0,0.189591832
2124,0,0.243192468
2125,1,0.099618396
2126,0,0.136508728
2127,0,0.081545988
2128,0,0.239968483
2129,0,0.05816519
2130,0,0.150658074
2131,0,0.134988401
2132,0,0.206986708
2133,1,0.155362999
2134,0,0.203571528
2135,0,0.273617841
2136,1,0.642311389
2137,0,0.018416489
2138,0,0.257807708
2139,0,0.109638792
2140,1,0.52634927
2141,0,0.222611971
2142,1,0.011697495
2143,0,0.157507894
2144,0,0.059415151
2145,0,0.111442694
2146,0,0.136938699
2147,0,0.138823663
2148,0,0.05621127
2149,0,0.021338356
2150,1,0.462952963
2151,0,0.069711304
2152,1,0.380933789
2153,1,0.29769714
2154,1,0.164613584
2155,1,0.742099647
2156,0,0.24355755
2157,0,0.176416371
2158,0,0.118722231
2159,0,0.129590368
2160,0,0.498662701
2161,0,0.02379787
2162,0,0.25952471
2163,0,0.235459504
2164,0,0.04152556
2165,0,0.555646923
2166,0,0.037804647
2167,0,0.058954932
2168,0,0.048541608
2169,1,0.765625007
2170,0,0.16572851
2171,0,0.068207062
2172,0,0.413315625
2173,0,0.12777213
2174,0,0.144229658
2175,0,0.094246023
2176,0,0.339364279
2177,0,0.058504359
2178,0,0.031627149
2179,0,0.366964881
2180,0,0.212428466
2181,0,0.104396621
2182,1,0.349169818
2183,0,0.051457124
2184,0,0.062609183
2185,0,0.244976853
2186,0,0.087553957
2187,1,0.303931208
2188,0,0.038721671
2189,0,0.077804831
2190,0,0.07338149
2191,1,0.79515389
2192,1,0.45873611
2193,0,0.124854352
2194,0,0.068867196
2195,0,0.058042024
2196,1,0.48916241
2197,1,0.196334199
2198,0,0.066969045
2199,0,0.257038522
2200,0,0.103901396
2201,0,0.066469432
2202,0,0.15814228
2203,0,0.03163839
2204,0,0.042622487
2205,0,0.096089214
2206,0,0.164933426
2207,0,0.045652342
2208,0,0.260614853
2209,1,0.422164239
2210,0,0.091509024
2211,0,0.161574202
2212,0,0.224318705
2213,0,0.399875319
2214,1,0.272163157
2215,0,0.044417123
2216,0,0.04571958
2217,0,0.435472134
2218,0,0.168073557
2219,0,0.069388383
2220,0,0.167556739
2221,0,0.650422124
2222,1,0.389423098
2223,0,0.182234764
2224,0,0.03481047
2225,0,0.441448822
2226,0,0.137203934
2227,0,0.114269548
2228,0,0.259758462
2229,0,0.190108651
2230,0,0.242198798
2231,0,0.044414489
2232,0,0.162677294
2233,0,0.113844893
2234,0,0.218095179
2235,1,0.073408491
2236,1,0.579070846
2237,1,0.400566288
2238,1,0.170253312
2239,0,0.032944252
2240,1,0.063882801
2241,0,0.352433245
2242,1,0.386846882
2243,0,0.138257382
2244,1,0.182160349
2245,0,0.425736327
2246,1,0.355097452
2247,0,0.210568612
2248,0,0.287301786
2249,0,0.286165415
2250,0,0.035825065
2251,0,0.01301209
2252,0,0.130650448
2253,0,0.160659103
2254,0,0.104279284
2255,0,0.065102799
2256,0,0.083731812
2257,0,0.055860469
2258,0,0.06690593
2259,0,0.12084313
2260,0,0.316345264
2261,0,0.152645719
2262,0,0.60463652
2263,1,0.279710026
2264,0,0.363910939
2265,0,0.055074126
2266,0,0.177583651
2267,1,0.432841111
2268,0,0.16528713
2269,1,0.58702663
2270,0,0.061464304
2271,1,0.276166672
2272,0,0.153316062
2273,1,0.571003674
2274,0,0.054964615
2275,1,0.703586226
2276,0,0.16373732
2277,1,0.656374383
2278,0,0.260956272
2279,0,0.09924671
2280,0,0.092958811
2281,0,0.040389183
2282,0,0.469593748
2283,0,0.203012457
2284,0,0.109675555
2285,0,0.341690678
2286,1,0.248237295
2287,0,0.426578258
2288,0,0.071937141
2289,0,0.071018731
2290,1,0.095125751
2291,0,0.279753633
2292,0,0.088723655
2293,0,0.024001421
2294,1,0.413942619
2295,0,0.142053719
2296,1,0.059521269
2297,1,0.227693485
2298,0,0.128030673
2299,0,0.479964725
2300,0,0.107747966
2301,0,0.388126493
2302,0,0.309393726
2303,0,0.162054819
2304,0,0.12520881
2305,0,0.092773597
2306,0,0.091673386
2307,0,0.238567226
2308,0,0.389536854
2309,0,0.407745039
2310,1,0.233374197
2311,0,0.046351002
2312,0,0.054542007
2313,1,0.516982206
2314,0,0.469833493
2315,0,0.12262642
2316,0,0.193146399
2317,1,0.416941552
2318,0,0.114063347
2319,0,0.036754644
